country;pop;year;value
Saint Lucia;males;1973;51.827
Saint Lucia;females;1973;55.484
Saint Lucia;rural;1973;80.946
Saint Lucia;urban;1973;26.52
Saint Lucia;total;1974;108.391
Saint Lucia;males;1974;52.434
Saint Lucia;females;1974;55.955
Saint Lucia;rural;1974;81.466
Saint Lucia;urban;1974;27.066
Saint Lucia;total;1975;109.627
Saint Lucia;males;1975;53.134
Saint Lucia;females;1975;56.5
Saint Lucia;rural;1975;82.107
Saint Lucia;urban;1975;27.662
Saint Lucia;total;1976;111.067
Saint Lucia;males;1976;53.946
Saint Lucia;females;1976;57.128
Saint Lucia;rural;1976;82.889
Saint Lucia;urban;1976;28.319
Saint Lucia;total;1977;112.685
Saint Lucia;males;1977;54.847
Saint Lucia;females;1977;57.838
Saint Lucia;rural;1977;83.799
Saint Lucia;urban;1977;29.032
Saint Lucia;total;1978;114.4
Saint Lucia;males;1978;55.796
Saint Lucia;females;1978;58.602
Saint Lucia;rural;1978;84.766
Saint Lucia;urban;1978;29.78
Saint Lucia;total;1979;116.136
Saint Lucia;males;1979;56.759
Saint Lucia;females;1979;59.389
Saint Lucia;rural;1979;85.743
Saint Lucia;urban;1979;30.547
Saint Lucia;total;1980;117.822
Saint Lucia;males;1980;57.663
Saint Lucia;females;1980;60.165
Saint Lucia;rural;1980;86.674
Saint Lucia;urban;1980;31.313
Saint Lucia;total;1981;119.43
Saint Lucia;males;1981;58.51
Saint Lucia;females;1981;60.925
Saint Lucia;rural;1981;87.528
Saint Lucia;urban;1981;32.066
Saint Lucia;total;1982;120.988
Saint Lucia;males;1982;59.31
Saint Lucia;females;1982;61.677
Saint Lucia;rural;1982;88.337
Saint Lucia;urban;1982;32.817
Saint Lucia;total;1983;122.564
Saint Lucia;males;1983;60.105
Saint Lucia;females;1983;62.466
Saint Lucia;rural;1983;89.153
Saint Lucia;urban;1983;33.587
Saint Lucia;total;1984;124.292
Saint Lucia;males;1984;60.971
Saint Lucia;females;1984;63.325
Saint Lucia;rural;1984;90.062
Saint Lucia;urban;1984;34.406
Saint Lucia;total;1985;126.244
Saint Lucia;males;1985;61.947
Saint Lucia;females;1985;64.299
Saint Lucia;rural;1985;91.119
Saint Lucia;urban;1985;35.299
Saint Lucia;total;1986;128.449
Saint Lucia;males;1986;63.047
Saint Lucia;females;1986;65.401
Saint Lucia;rural;1986;92.343
Saint Lucia;urban;1986;36.276
Saint Lucia;total;1987;130.856
Saint Lucia;males;1987;64.257
Saint Lucia;females;1987;66.611
Saint Lucia;rural;1987;93.705
Saint Lucia;urban;1987;37.329
Saint Lucia;total;1988;133.367
Saint Lucia;males;1988;65.506
Saint Lucia;females;1988;67.858
Saint Lucia;rural;1988;95.11
Saint Lucia;urban;1988;38.423
Saint Lucia;total;1989;135.788
Saint Lucia;males;1989;66.709
Saint Lucia;females;1989;69.078
Saint Lucia;rural;1989;96.446
Saint Lucia;urban;1989;39.51
Saint Lucia;total;1990;138.02
Saint Lucia;males;1990;67.799
Saint Lucia;females;1990;70.22
Saint Lucia;rural;1990;97.628
Saint Lucia;urban;1990;40.557
Saint Lucia;total;1991;139.995
Saint Lucia;males;1991;68.764
Saint Lucia;females;1991;71.237
Saint Lucia;rural;1991;98.709
Saint Lucia;urban;1991;41.447
Saint Lucia;total;1992;141.76
Saint Lucia;males;1992;69.606
Saint Lucia;females;1992;72.152
Saint Lucia;rural;1992;100.243
Saint Lucia;urban;1992;41.682
Saint Lucia;total;1993;143.409
Saint Lucia;males;1993;70.384
Saint Lucia;females;1993;73.018
Saint Lucia;rural;1993;101.692
Saint Lucia;urban;1993;41.873
Saint Lucia;total;1994;145.083
Saint Lucia;males;1994;71.185
Saint Lucia;females;1994;73.895
Saint Lucia;rural;1994;103.176
Saint Lucia;urban;1994;42.071
Saint Lucia;total;1995;146.87
Saint Lucia;males;1995;72.05
Saint Lucia;females;1995;74.821
Saint Lucia;rural;1995;104.747
Saint Lucia;urban;1995;42.297
Saint Lucia;total;1996;148.834
Saint Lucia;males;1996;73.005
Saint Lucia;females;1996;75.832
Saint Lucia;rural;1996;106.442
Saint Lucia;urban;1996;42.562
Saint Lucia;total;1997;150.913
Saint Lucia;males;1997;74.023
Saint Lucia;females;1997;76.897
Saint Lucia;rural;1997;108.229
Saint Lucia;urban;1997;42.857
Saint Lucia;total;1998;153.021
Saint Lucia;males;1998;75.06
Saint Lucia;females;1998;77.963
Saint Lucia;rural;1998;110.035
Saint Lucia;urban;1998;43.148
Saint Lucia;total;1999;154.995
Saint Lucia;males;1999;76.03
Saint Lucia;females;1999;78.958
Saint Lucia;rural;1999;111.769
Saint Lucia;urban;1999;43.403
Saint Lucia;total;2000;156.729
Saint Lucia;males;2000;76.88
Saint Lucia;females;2000;79.857
Saint Lucia;rural;2000;113.358
Saint Lucia;urban;2000;43.591
Saint Lucia;total;2001;158.179
Saint Lucia;males;2001;77.578
Saint Lucia;females;2001;80.606
Saint Lucia;rural;2001;114.93
Saint Lucia;urban;2001;43.534
Saint Lucia;total;2002;159.392
Saint Lucia;males;2002;78.157
Saint Lucia;females;2002;81.235
Saint Lucia;rural;2002;117.699
Saint Lucia;urban;2002;42.064
Saint Lucia;total;2003;160.53
Saint Lucia;males;2003;78.7
Saint Lucia;females;2003;81.83
Saint Lucia;rural;2003;120.382
Saint Lucia;urban;2003;40.591
Saint Lucia;total;2004;161.816
Saint Lucia;males;2004;79.34
Saint Lucia;females;2004;82.481
Saint Lucia;rural;2004;123.095
Saint Lucia;urban;2004;39.156
Saint Lucia;total;2005;163.417
Saint Lucia;males;2005;80.137
Saint Lucia;females;2005;83.271
Saint Lucia;rural;2005;125.92
Saint Lucia;urban;2005;37.794
Saint Lucia;total;2006;165.381
Saint Lucia;males;2006;81.149
Saint Lucia;females;2006;84.229
Saint Lucia;rural;2006;128.905
Saint Lucia;urban;2006;36.502
Saint Lucia;total;2007;167.639
Saint Lucia;males;2007;82.322
Saint Lucia;females;2007;85.322
Saint Lucia;rural;2007;132.017
Saint Lucia;urban;2007;35.271
Saint Lucia;total;2008;170.011
Saint Lucia;males;2008;83.549
Saint Lucia;females;2008;86.462
Saint Lucia;rural;2008;135.155
Saint Lucia;urban;2008;34.065
Saint Lucia;total;2009;172.221
Saint Lucia;males;2009;84.709
Saint Lucia;females;2009;87.514
Saint Lucia;rural;2009;138.164
Saint Lucia;urban;2009;32.858
Saint Lucia;total;2010;174.085
Saint Lucia;males;2010;85.678
Saint Lucia;females;2010;88.414
Saint Lucia;rural;2010;140.739
Saint Lucia;urban;2010;31.841
Saint Lucia;total;2011;175.544
Saint Lucia;males;2011;86.419
Saint Lucia;females;2011;89.119
Saint Lucia;rural;2011;141.76
Saint Lucia;urban;2011;32.072
Saint Lucia;total;2012;176.646
Saint Lucia;males;2012;86.985
Saint Lucia;females;2012;89.669
Saint Lucia;rural;2012;142.578
Saint Lucia;urban;2012;32.257
Saint Lucia;total;2013;177.513
Saint Lucia;males;2013;87.41
Saint Lucia;females;2013;90.095
Saint Lucia;rural;2013;143.232
Saint Lucia;urban;2013;32.428
Saint Lucia;total;2014;178.296
Saint Lucia;males;2014;87.806
Saint Lucia;females;2014;90.501
Saint Lucia;rural;2014;143.814
Saint Lucia;urban;2014;32.607
Saint Lucia;total;2015;179.126
Saint Lucia;males;2015;88.211
Saint Lucia;females;2015;90.92
Saint Lucia;rural;2015;144.397
Saint Lucia;urban;2015;32.809
Saint Lucia;total;2016;180.024
Saint Lucia;males;2016;88.655
Saint Lucia;females;2016;91.373
Saint Lucia;rural;2016;144.979
Saint Lucia;urban;2016;33.036
Saint Lucia;total;2017;180.954
Saint Lucia;males;2017;89.117
Saint Lucia;females;2017;91.838
Saint Lucia;rural;2017;145.557
Saint Lucia;urban;2017;33.287
Saint Lucia;total;2018;181.889
Saint Lucia;males;2018;89.58
Saint Lucia;females;2018;92.31
Saint Lucia;rural;2018;146.11
Saint Lucia;urban;2018;33.557
Saint Pierre and Miquelon;total;1950;4.571
Saint Pierre and Miquelon;rural;1950;0.91
Saint Pierre and Miquelon;urban;1950;3.661
Saint Pierre and Miquelon;total;1951;4.61
Saint Pierre and Miquelon;rural;1951;0.887
Saint Pierre and Miquelon;urban;1951;3.716
Saint Pierre and Miquelon;total;1952;4.646
Saint Pierre and Miquelon;rural;1952;0.859
Saint Pierre and Miquelon;urban;1952;3.774
Saint Pierre and Miquelon;total;1953;4.677
Saint Pierre and Miquelon;rural;1953;0.832
Saint Pierre and Miquelon;urban;1953;3.828
Saint Pierre and Miquelon;total;1954;4.717
Saint Pierre and Miquelon;rural;1954;0.806
Saint Pierre and Miquelon;urban;1954;3.885
Saint Pierre and Miquelon;total;1955;4.755
Saint Pierre and Miquelon;rural;1955;0.781
Saint Pierre and Miquelon;urban;1955;3.942
Saint Pierre and Miquelon;total;1956;4.8
Saint Pierre and Miquelon;rural;1956;0.757
Saint Pierre and Miquelon;urban;1956;4.009
Saint Pierre and Miquelon;total;1957;4.845
Saint Pierre and Miquelon;rural;1957;0.733
Saint Pierre and Miquelon;urban;1957;4.067
Saint Pierre and Miquelon;total;1958;4.889
Saint Pierre and Miquelon;rural;1958;0.711
Saint Pierre and Miquelon;urban;1958;4.13
Saint Pierre and Miquelon;total;1959;4.933
Saint Pierre and Miquelon;rural;1959;0.689
Saint Pierre and Miquelon;urban;1959;4.193
Saint Pierre and Miquelon;total;1960;4.971
Saint Pierre and Miquelon;rural;1960;0.667
Saint Pierre and Miquelon;urban;1960;4.251
Saint Pierre and Miquelon;total;1961;5.01
Saint Pierre and Miquelon;rural;1961;0.645
Saint Pierre and Miquelon;urban;1961;4.308
Saint Pierre and Miquelon;total;1962;5.041
Saint Pierre and Miquelon;rural;1962;0.626
Saint Pierre and Miquelon;urban;1962;4.352
Saint Pierre and Miquelon;total;1963;5.077
Saint Pierre and Miquelon;rural;1963;0.623
Saint Pierre and Miquelon;urban;1963;4.382
Saint Pierre and Miquelon;total;1964;5.121
Saint Pierre and Miquelon;rural;1964;0.615
Saint Pierre and Miquelon;urban;1964;4.431
Saint Pierre and Miquelon;total;1965;5.173
Saint Pierre and Miquelon;rural;1965;0.614
Saint Pierre and Miquelon;urban;1965;4.482
Saint Pierre and Miquelon;total;1966;5.229
Saint Pierre and Miquelon;rural;1966;0.619
Saint Pierre and Miquelon;urban;1966;4.533
Saint Pierre and Miquelon;total;1967;5.3
Saint Pierre and Miquelon;rural;1967;0.625
Saint Pierre and Miquelon;urban;1967;4.59
Saint Pierre and Miquelon;total;1968;5.371
Saint Pierre and Miquelon;rural;1968;0.627
Saint Pierre and Miquelon;urban;1968;4.66
Saint Pierre and Miquelon;total;1969;5.465
Saint Pierre and Miquelon;rural;1969;0.631
Saint Pierre and Miquelon;urban;1969;4.742
Saint Pierre and Miquelon;total;1970;5.552
Saint Pierre and Miquelon;rural;1970;0.635
Saint Pierre and Miquelon;urban;1970;4.824
Saint Pierre and Miquelon;total;1971;5.648
Saint Pierre and Miquelon;rural;1971;0.639
Saint Pierre and Miquelon;urban;1971;4.911
Saint Pierre and Miquelon;total;1972;5.746
Saint Pierre and Miquelon;rural;1972;0.643
Saint Pierre and Miquelon;urban;1972;4.999
Saint Pierre and Miquelon;total;1973;5.847
Saint Pierre and Miquelon;rural;1973;0.648
Saint Pierre and Miquelon;urban;1973;5.092
Saint Pierre and Miquelon;total;1974;5.938
Saint Pierre and Miquelon;rural;1974;0.65
Saint Pierre and Miquelon;urban;1974;5.163
Saint Pierre and Miquelon;total;1975;6.006
Saint Pierre and Miquelon;rural;1975;0.651
Saint Pierre and Miquelon;urban;1975;5.232
Saint Pierre and Miquelon;total;1976;6.059
Saint Pierre and Miquelon;rural;1976;0.649
Saint Pierre and Miquelon;urban;1976;5.276
Saint Pierre and Miquelon;total;1977;6.101
Saint Pierre and Miquelon;rural;1977;0.647
Saint Pierre and Miquelon;urban;1977;5.31
Saint Pierre and Miquelon;total;1978;6.126
Saint Pierre and Miquelon;rural;1978;0.642
Saint Pierre and Miquelon;urban;1978;5.328
Saint Pierre and Miquelon;total;1979;6.136
Saint Pierre and Miquelon;rural;1979;0.637
Saint Pierre and Miquelon;urban;1979;5.35
Saint Pierre and Miquelon;total;1980;6.131
Saint Pierre and Miquelon;rural;1980;0.632
Saint Pierre and Miquelon;urban;1980;5.369
Saint Pierre and Miquelon;total;1981;6.113
Saint Pierre and Miquelon;rural;1981;0.628
Saint Pierre and Miquelon;urban;1981;5.392
Saint Pierre and Miquelon;total;1982;6.067
Saint Pierre and Miquelon;rural;1982;0.622
Saint Pierre and Miquelon;urban;1982;5.421
Saint Pierre and Miquelon;total;1983;6.03
Saint Pierre and Miquelon;rural;1983;0.61
Saint Pierre and Miquelon;urban;1983;5.442
Saint Pierre and Miquelon;total;1984;6.007
Saint Pierre and Miquelon;rural;1984;0.614
Saint Pierre and Miquelon;urban;1984;5.462
Saint Pierre and Miquelon;total;1985;6.024
Saint Pierre and Miquelon;rural;1985;0.626
Saint Pierre and Miquelon;urban;1985;5.483
Saint Pierre and Miquelon;total;1986;6.067
Saint Pierre and Miquelon;rural;1986;0.637
Saint Pierre and Miquelon;urban;1986;5.503
Saint Pierre and Miquelon;total;1987;6.142
Saint Pierre and Miquelon;rural;1987;0.656
Saint Pierre and Miquelon;urban;1987;5.524
Saint Pierre and Miquelon;total;1988;6.242
Saint Pierre and Miquelon;rural;1988;0.667
Saint Pierre and Miquelon;urban;1988;5.545
Saint Pierre and Miquelon;total;1989;6.327
Saint Pierre and Miquelon;rural;1989;0.685
Saint Pierre and Miquelon;urban;1989;5.566
Saint Pierre and Miquelon;total;1990;6.393
Saint Pierre and Miquelon;rural;1990;0.695
Saint Pierre and Miquelon;urban;1990;5.581
Saint Pierre and Miquelon;total;1991;6.429
Saint Pierre and Miquelon;rural;1991;0.698
Saint Pierre and Miquelon;urban;1991;5.596
Saint Pierre and Miquelon;total;1992;6.432
Saint Pierre and Miquelon;rural;1992;0.699
Saint Pierre and Miquelon;urban;1992;5.607
Saint Pierre and Miquelon;total;1993;6.428
Saint Pierre and Miquelon;rural;1993;0.699
Saint Pierre and Miquelon;urban;1993;5.605
Saint Pierre and Miquelon;total;1994;6.412
Saint Pierre and Miquelon;rural;1994;0.699
Saint Pierre and Miquelon;urban;1994;5.608
Saint Pierre and Miquelon;total;1995;6.392
Saint Pierre and Miquelon;rural;1995;0.698
Saint Pierre and Miquelon;urban;1995;5.606
Saint Pierre and Miquelon;total;1996;6.376
Saint Pierre and Miquelon;rural;1996;0.689
Saint Pierre and Miquelon;urban;1996;5.607
Saint Pierre and Miquelon;total;1997;6.369
Saint Pierre and Miquelon;rural;1997;0.68
Saint Pierre and Miquelon;urban;1997;5.611
Saint Pierre and Miquelon;total;1998;6.347
Saint Pierre and Miquelon;rural;1998;0.67
Saint Pierre and Miquelon;urban;1998;5.615
Saint Pierre and Miquelon;total;1999;6.329
Saint Pierre and Miquelon;rural;1999;0.668
Saint Pierre and Miquelon;urban;1999;5.613
Saint Pierre and Miquelon;total;2000;6.294
Saint Pierre and Miquelon;rural;2000;0.675
Saint Pierre and Miquelon;urban;2000;5.597
Saint Pierre and Miquelon;total;2001;6.251
Saint Pierre and Miquelon;rural;2001;0.671
Saint Pierre and Miquelon;urban;2001;5.597
Saint Pierre and Miquelon;total;2002;6.2
Saint Pierre and Miquelon;rural;2002;0.661
Saint Pierre and Miquelon;urban;2002;5.601
Saint Pierre and Miquelon;total;2003;6.148
Saint Pierre and Miquelon;rural;2003;0.652
Saint Pierre and Miquelon;urban;2003;5.603
Saint Pierre and Miquelon;total;2004;6.116
Saint Pierre and Miquelon;rural;2004;0.643
Saint Pierre and Miquelon;urban;2004;5.616
Saint Pierre and Miquelon;total;2005;6.123
Saint Pierre and Miquelon;rural;2005;0.634
Saint Pierre and Miquelon;urban;2005;5.627
Saint Pierre and Miquelon;total;2006;6.156
Saint Pierre and Miquelon;rural;2006;0.63
Saint Pierre and Miquelon;urban;2006;5.63
Saint Pierre and Miquelon;total;2007;6.221
Saint Pierre and Miquelon;rural;2007;0.631
Saint Pierre and Miquelon;urban;2007;5.63
Saint Pierre and Miquelon;total;2008;6.294
Saint Pierre and Miquelon;rural;2008;0.632
Saint Pierre and Miquelon;urban;2008;5.637
Saint Pierre and Miquelon;total;2009;6.34
Saint Pierre and Miquelon;rural;2009;0.633
Saint Pierre and Miquelon;urban;2009;5.644
Saint Pierre and Miquelon;total;2010;6.353
Saint Pierre and Miquelon;rural;2010;0.634
Saint Pierre and Miquelon;urban;2010;5.64
Saint Pierre and Miquelon;total;2011;6.328
Saint Pierre and Miquelon;rural;2011;0.634
Saint Pierre and Miquelon;urban;2011;5.64
Saint Pierre and Miquelon;total;2012;6.258
Saint Pierre and Miquelon;rural;2012;0.634
Saint Pierre and Miquelon;urban;2012;5.642
Saint Pierre and Miquelon;total;2013;6.173
Saint Pierre and Miquelon;rural;2013;0.634
Saint Pierre and Miquelon;urban;2013;5.639
Saint Pierre and Miquelon;total;2014;6.075
Saint Pierre and Miquelon;rural;2014;0.635
Saint Pierre and Miquelon;urban;2014;5.642
Saint Pierre and Miquelon;total;2015;5.993
Saint Pierre and Miquelon;rural;2015;0.608
Saint Pierre and Miquelon;urban;2015;5.682
Saint Pierre and Miquelon;total;2016;5.934
Saint Pierre and Miquelon;rural;2016;0.637
Saint Pierre and Miquelon;urban;2016;5.668
Saint Pierre and Miquelon;total;2017;5.887
Saint Pierre and Miquelon;rural;2017;0.638
Saint Pierre and Miquelon;urban;2017;5.682
Saint Pierre and Miquelon;total;2018;5.849
Saint Pierre and Miquelon;rural;2018;0.619
Saint Pierre and Miquelon;urban;2018;5.723
Saint Vincent and the Grenadines;total;1950;66.998
Saint Vincent and the Grenadines;males;1950;31.522
Saint Vincent and the Grenadines;females;1950;35.475
Saint Vincent and the Grenadines;rural;1950;52.456
Saint Vincent and the Grenadines;urban;1950;14.542
Saint Vincent and the Grenadines;total;1951;68.077
Saint Vincent and the Grenadines;males;1951;32.046
Saint Vincent and the Grenadines;females;1951;36.029
Saint Vincent and the Grenadines;rural;1951;53.014
Saint Vincent and the Grenadines;urban;1951;15.045
Saint Vincent and the Grenadines;total;1952;69.282
Saint Vincent and the Grenadines;males;1952;32.614
Saint Vincent and the Grenadines;females;1952;36.675
Saint Vincent and the Grenadines;rural;1952;53.677
Saint Vincent and the Grenadines;urban;1952;15.594
Saint Vincent and the Grenadines;total;1953;70.618
Saint Vincent and the Grenadines;males;1953;33.215
Saint Vincent and the Grenadines;females;1953;37.397
Saint Vincent and the Grenadines;rural;1953;54.412
Saint Vincent and the Grenadines;urban;1953;16.181
Saint Vincent and the Grenadines;total;1954;72.042
Saint Vincent and the Grenadines;males;1954;33.866
Saint Vincent and the Grenadines;females;1954;38.184
Saint Vincent and the Grenadines;rural;1954;55.214
Saint Vincent and the Grenadines;urban;1954;16.808
Saint Vincent and the Grenadines;total;1955;73.554
Saint Vincent and the Grenadines;males;1955;34.551
Saint Vincent and the Grenadines;females;1955;38.999
Saint Vincent and the Grenadines;rural;1955;56.055
Saint Vincent and the Grenadines;urban;1955;17.468
Saint Vincent and the Grenadines;total;1956;75.107
Saint Vincent and the Grenadines;males;1956;35.265
Saint Vincent and the Grenadines;females;1956;39.843
Saint Vincent and the Grenadines;rural;1956;56.921
Saint Vincent and the Grenadines;urban;1956;18.159
Saint Vincent and the Grenadines;total;1957;76.667
Saint Vincent and the Grenadines;males;1957;35.981
Saint Vincent and the Grenadines;females;1957;40.689
Saint Vincent and the Grenadines;rural;1957;57.77
Saint Vincent and the Grenadines;urban;1957;18.865
Saint Vincent and the Grenadines;total;1958;78.19
Saint Vincent and the Grenadines;males;1958;36.686
Saint Vincent and the Grenadines;females;1958;41.51
Saint Vincent and the Grenadines;rural;1958;58.584
Saint Vincent and the Grenadines;urban;1958;19.584
Saint Vincent and the Grenadines;total;1959;79.636
Saint Vincent and the Grenadines;males;1959;37.344
Saint Vincent and the Grenadines;females;1959;42.288
Saint Vincent and the Grenadines;rural;1959;59.319
Saint Vincent and the Grenadines;urban;1959;20.299
Saint Vincent and the Grenadines;total;1960;80.977
Saint Vincent and the Grenadines;males;1960;37.955
Saint Vincent and the Grenadines;females;1960;43.015
Saint Vincent and the Grenadines;rural;1960;59.948
Saint Vincent and the Grenadines;urban;1960;21.001
Saint Vincent and the Grenadines;total;1961;82.169
Saint Vincent and the Grenadines;males;1961;38.49
Saint Vincent and the Grenadines;females;1961;43.678
Saint Vincent and the Grenadines;rural;1961;60.461
Saint Vincent and the Grenadines;urban;1961;21.681
Saint Vincent and the Grenadines;total;1962;83.237
Saint Vincent and the Grenadines;males;1962;38.967
Saint Vincent and the Grenadines;females;1962;44.272
Saint Vincent and the Grenadines;rural;1962;60.864
Saint Vincent and the Grenadines;urban;1962;22.342
Saint Vincent and the Grenadines;total;1963;84.198
Saint Vincent and the Grenadines;males;1963;39.396
Saint Vincent and the Grenadines;females;1963;44.804
Saint Vincent and the Grenadines;rural;1963;61.178
Saint Vincent and the Grenadines;urban;1963;22.989
Saint Vincent and the Grenadines;total;1964;85.111
Saint Vincent and the Grenadines;males;1964;39.825
Saint Vincent and the Grenadines;females;1964;45.292
Saint Vincent and the Grenadines;rural;1964;61.436
Saint Vincent and the Grenadines;urban;1964;23.633
Saint Vincent and the Grenadines;total;1965;86.011
Saint Vincent and the Grenadines;males;1965;40.265
Saint Vincent and the Grenadines;females;1965;45.744
Saint Vincent and the Grenadines;rural;1965;61.682
Saint Vincent and the Grenadines;urban;1965;24.288
Saint Vincent and the Grenadines;total;1966;86.903
Saint Vincent and the Grenadines;males;1966;40.739
Saint Vincent and the Grenadines;females;1966;46.168
Saint Vincent and the Grenadines;rural;1966;61.904
Saint Vincent and the Grenadines;urban;1966;24.953
Saint Vincent and the Grenadines;total;1967;87.777
Saint Vincent and the Grenadines;males;1967;41.229
Saint Vincent and the Grenadines;females;1967;46.55
Saint Vincent and the Grenadines;rural;1967;62.108
Saint Vincent and the Grenadines;urban;1967;25.628
Saint Vincent and the Grenadines;total;1968;88.662
Saint Vincent and the Grenadines;males;1968;41.743
Saint Vincent and the Grenadines;females;1968;46.92
Saint Vincent and the Grenadines;rural;1968;62.297
Saint Vincent and the Grenadines;urban;1968;26.316
Saint Vincent and the Grenadines;total;1969;89.568
Saint Vincent and the Grenadines;males;1969;42.263
Saint Vincent and the Grenadines;females;1969;47.302
Saint Vincent and the Grenadines;rural;1969;62.494
Saint Vincent and the Grenadines;urban;1969;27.022
Saint Vincent and the Grenadines;total;1970;90.509
Saint Vincent and the Grenadines;males;1970;42.796
Saint Vincent and the Grenadines;females;1970;47.705
Saint Vincent and the Grenadines;rural;1970;62.699
Saint Vincent and the Grenadines;urban;1970;27.753
Saint Vincent and the Grenadines;total;1971;91.491
Saint Vincent and the Grenadines;males;1971;43.341
Saint Vincent and the Grenadines;females;1971;48.149
Saint Vincent and the Grenadines;rural;1971;62.927
Saint Vincent and the Grenadines;urban;1971;28.513
Saint Vincent and the Grenadines;total;1972;92.513
Saint Vincent and the Grenadines;males;1972;43.886
Saint Vincent and the Grenadines;females;1972;48.625
Saint Vincent and the Grenadines;rural;1972;63.164
Saint Vincent and the Grenadines;urban;1972;29.299
Saint Vincent and the Grenadines;total;1973;93.571
Saint Vincent and the Grenadines;males;1973;44.45
Saint Vincent and the Grenadines;females;1973;49.109
Saint Vincent and the Grenadines;rural;1973;63.409
Saint Vincent and the Grenadines;urban;1973;30.108
Saint Vincent and the Grenadines;total;1974;94.614
Saint Vincent and the Grenadines;males;1974;45.032
Saint Vincent and the Grenadines;females;1974;49.586
Saint Vincent and the Grenadines;rural;1974;63.637
Saint Vincent and the Grenadines;urban;1974;30.931
Saint Vincent and the Grenadines;total;1975;95.662
Saint Vincent and the Grenadines;males;1975;45.627
Saint Vincent and the Grenadines;females;1975;50.038
Saint Vincent and the Grenadines;rural;1975;63.844
Saint Vincent and the Grenadines;urban;1975;31.767
Saint Vincent and the Grenadines;total;1976;96.692
Saint Vincent and the Grenadines;males;1976;46.246
Saint Vincent and the Grenadines;females;1976;50.448
Saint Vincent and the Grenadines;rural;1976;64.028
Saint Vincent and the Grenadines;urban;1976;32.613
Saint Vincent and the Grenadines;total;1977;97.701
Saint Vincent and the Grenadines;males;1977;46.875
Saint Vincent and the Grenadines;females;1977;50.833
Saint Vincent and the Grenadines;rural;1977;64.183
Saint Vincent and the Grenadines;urban;1977;33.466
Saint Vincent and the Grenadines;total;1978;98.697
Saint Vincent and the Grenadines;males;1978;47.497
Saint Vincent and the Grenadines;females;1978;51.191
Saint Vincent and the Grenadines;rural;1978;64.308
Saint Vincent and the Grenadines;urban;1978;34.325
Saint Vincent and the Grenadines;total;1979;99.649
Saint Vincent and the Grenadines;males;1979;48.113
Saint Vincent and the Grenadines;females;1979;51.536
Saint Vincent and the Grenadines;rural;1979;64.402
Saint Vincent and the Grenadines;urban;1979;35.188
Saint Vincent and the Grenadines;total;1980;100.566
Saint Vincent and the Grenadines;males;1980;48.695
Saint Vincent and the Grenadines;females;1980;51.871
Saint Vincent and the Grenadines;rural;1980;64.454
Saint Vincent and the Grenadines;urban;1980;36.051
Saint Vincent and the Grenadines;total;1981;101.437
Saint Vincent and the Grenadines;males;1981;49.243
Saint Vincent and the Grenadines;females;1981;52.196
Saint Vincent and the Grenadines;rural;1981;64.468
Saint Vincent and the Grenadines;urban;1981;36.911
Saint Vincent and the Grenadines;total;1982;102.256
Saint Vincent and the Grenadines;males;1982;49.747
Saint Vincent and the Grenadines;females;1982;52.508
Saint Vincent and the Grenadines;rural;1982;64.437
Saint Vincent and the Grenadines;urban;1982;37.767
Saint Vincent and the Grenadines;total;1983;103.032
Saint Vincent and the Grenadines;males;1983;50.233
Saint Vincent and the Grenadines;females;1983;52.802
Saint Vincent and the Grenadines;rural;1983;64.365
Saint Vincent and the Grenadines;urban;1983;38.619
Saint Vincent and the Grenadines;total;1984;103.779
Saint Vincent and the Grenadines;males;1984;50.714
Saint Vincent and the Grenadines;females;1984;53.062
Saint Vincent and the Grenadines;rural;1984;64.268
Saint Vincent and the Grenadines;urban;1984;39.474
Saint Vincent and the Grenadines;total;1985;104.506
Saint Vincent and the Grenadines;males;1985;51.199
Saint Vincent and the Grenadines;females;1985;53.304
Saint Vincent and the Grenadines;rural;1985;64.146
Saint Vincent and the Grenadines;urban;1985;40.331
Saint Vincent and the Grenadines;total;1986;105.217
Saint Vincent and the Grenadines;males;1986;51.703
Saint Vincent and the Grenadines;females;1986;53.514
Saint Vincent and the Grenadines;rural;1986;64.004
Saint Vincent and the Grenadines;urban;1986;41.194
Saint Vincent and the Grenadines;total;1987;105.906
Saint Vincent and the Grenadines;males;1987;52.201
Saint Vincent and the Grenadines;females;1987;53.704
Saint Vincent and the Grenadines;rural;1987;63.837
Saint Vincent and the Grenadines;urban;1987;42.059
Saint Vincent and the Grenadines;total;1988;106.532
Saint Vincent and the Grenadines;males;1988;52.68
Saint Vincent and the Grenadines;females;1988;53.853
Saint Vincent and the Grenadines;rural;1988;63.624
Saint Vincent and the Grenadines;urban;1988;42.912
Saint Vincent and the Grenadines;total;1989;107.071
Saint Vincent and the Grenadines;males;1989;53.101
Saint Vincent and the Grenadines;females;1989;53.97
Saint Vincent and the Grenadines;rural;1989;63.348
Saint Vincent and the Grenadines;urban;1989;43.736
Saint Vincent and the Grenadines;total;1990;107.484
Saint Vincent and the Grenadines;males;1990;53.449
Saint Vincent and the Grenadines;females;1990;54.04
Saint Vincent and the Grenadines;rural;1990;62.988
Saint Vincent and the Grenadines;urban;1990;44.517
Saint Vincent and the Grenadines;total;1991;107.776
Saint Vincent and the Grenadines;males;1991;53.694
Saint Vincent and the Grenadines;females;1991;54.078
Saint Vincent and the Grenadines;rural;1991;62.587
